city,state_name,lat,lng,population,probability,n_prob,,state,score,prob,,Metrics
Westminster,California,33.759183,-118.0067271,89701,0.021284982,0.000229815,,,,,,
Santa Barbara,California,34.4208305,-119.6981901,88410,0.021284982,0.000229815,,,,,,
Chico,California,39.7284945,-121.8374777,86187,0.021284982,0.000229815,,,,,,
Whittier,California,33.9791793,-118.032844,85331,0.021284982,0.000229815,,,,,,
Newport Beach,California,33.6189101,-117.9289469,85186,0.021284982,0.000229815,,,,,,
San Leandro,California,37.7249296,-122.1560768,84950,0.021284982,0.000229815,,,,,,
Hawthorne,California,33.9164032,-118.3525748,84293,0.021284982,0.000229815,,,,,,
San Marcos,California,33.1433723,-117.1661449,83781,0.021284982,0.000229815,,,,,,
Citrus Heights,California,38.7071247,-121.2810611,83301,0.021284982,0.000229815,,,,,,
Alhambra,California,34.095287,-118.1270146,83089,0.021284982,0.000229815,,,,,,
Tracy,California,37.7396513,-121.4252227,82922,0.021284982,0.000229815,,,,,,
Livermore,California,37.6818745,-121.7680088,80968,0.021284982,0.000229815,,,,,,
Buena Park,California,33.8675143,-117.9981181,80530,0.021284982,0.000229815,,,,,,
Lakewood,California,33.8536269,-118.1339563,80048,0.021284982,0.000229815,,,,,,
Merced,California,37.3021633,-120.4829677,78958,0.021284982,0.000229815,,,,,,
Hemet,California,33.7475203,-116.9719684,78657,0.021284982,0.000229815,,,,,,
Chino,California,34.0122346,-117.688944,77983,0.021284982,0.000229815,,,,,,
Menifee,California,33.728354,-117.1464209,77519,0.021284982,0.000229815,,,,,,
Lake Forest,California,33.6469661,-117.689218,77264,0.021284982,0.000229815,,,,,,
Napa,California,38.2971367,-122.2855293,76915,0.021284982,0.000229815,,,,,,
Redwood City,California,37.4852152,-122.2363548,76815,0.021284982,0.000229815,,,,,,
Bellflower,California,33.8816819,-118.1170117,76616,0.021284982,0.000229815,,,,,,
Indio,California,33.7205771,-116.2155619,76036,0.021284982,0.000229815,,,,,,
Tustin,California,33.7458511,-117.826166,75540,0.021284982,0.000229815,,,,,,
Baldwin Park,California,34.0852868,-117.9608978,75390,0.021284982,0.000229815,,,,,,
Chino Hills,California,33.993796,-117.758884,74799,0.021284982,0.000229815,,,,,,
Mountain View,California,37.3860517,-122.0838511,74066,0.021284982,0.000229815,,,,,,
Alameda,California,37.7652065,-122.2416355,73812,0.021284982,0.000229815,,,,,,
Upland,California,34.09751,-117.6483876,73732,0.021284982,0.000229815,,,,,,
Folsom,California,38.6779591,-121.1760583,72203,0.021284982,0.000229815,,,,,,
San Ramon,California,37.7799273,-121.9780153,72148,0.021284982,0.000229815,,,,,,
Pleasanton,California,37.6624312,-121.8746789,70285,0.021284982,0.000229815,,,,,,
Lynwood,California,33.930293,-118.2114603,69772,0.021284982,0.000229815,,,,,,
Union City,California,37.5958333,-122.0191667,69516,0.021284982,0.000229815,,,,,,
Apple Valley,California,34.5008311,-117.1858759,69135,0.021284982,0.000229815,,,,,,
Redlands,California,34.0555693,-117.1825381,68747,0.021284982,0.000229815,,,,,,
Turlock,California,37.4946568,-120.8465941,68549,0.021284982,0.000229815,,,,,,
Perris,California,33.7825194,-117.2286478,68386,0.021284982,0.000229815,,,,,,
Manteca,California,37.7974273,-121.2160526,67096,0.021284982,0.000229815,,,,,,
Milpitas,California,37.4282724,-121.9066238,66790,0.021284982,0.000229815,,,,,,
Redondo Beach,California,33.8491816,-118.3884078,66748,0.021284982,0.000229815,,,,,,
Davis,California,38.5449065,-121.7405167,65622,0.021284982,0.000229815,,,,,,
Camarillo,California,34.2163937,-119.0376023,65201,0.021284982,0.000229815,,,,,,
Yuba City,California,39.1404477,-121.6169108,64925,0.021284982,0.000229815,,,,,,
Rancho Cordova,California,38.5890723,-121.302728,64776,0.021284982,0.000229815,,,,,,
Palo Alto,California,37.4418834,-122.1430195,64403,0.021284982,0.000229815,,,,,,
Yorba Linda,California,33.8886259,-117.8131125,64234,0.021284982,0.000229815,,,,,,
Walnut Creek,California,37.9063131,-122.064963,64173,0.021284982,0.000229815,,,,,,
South San Francisco,California,37.654656,-122.4077498,63632,0.021284982,0.000229815,,,,,,
San Clemente,California,33.4269728,-117.6119925,63522,0.021284982,0.000229815,,,,,,
Pittsburg,California,38.0279762,-121.8846806,63264,0.021284982,0.000229815,,,,,,
Laguna Niguel,California,33.5225261,-117.7075526,62979,0.021284982,0.000229815,,,,,,
Pico Rivera,California,33.9830688,-118.096735,62942,0.021284982,0.000229815,,,,,,
Montebello,California,34.0094444,-118.1052778,62500,0.021284982,0.000229815,,,,,,
Lodi,California,38.1301968,-121.2724473,62134,0.021284982,0.000229815,,,,,,
Carmichael,California,38.617127,-121.3282843,61762,0.021284982,0.000229815,,,,,,
Madera,California,36.9613356,-120.0607176,61416,0.021284982,0.000229815,,,,,,
Castro Valley,California,37.6940973,-122.0863522,61388,0.021284982,0.000229815,,,,,,
Monterey Park,California,34.0625106,-118.1228476,60269,0.021284982,0.000229815,,,,,,
La Habra,California,33.9319578,-117.9461734,60239,0.021284982,0.000229815,,,,,,
Santa Cruz,California,36.9741171,-122.0307963,59946,0.021284982,0.000229815,,,,,,
Encinitas,California,33.0369867,-117.2919818,59518,0.021284982,0.000229815,,,,,,
Tulare,California,36.2077288,-119.3473379,59278,0.021284982,0.000229815,,,,,,
Gardena,California,33.8883487,-118.3089624,58829,0.021284982,0.000229815,,,,,,
National City,California,32.6781085,-117.0991967,58582,0.021284982,0.000229815,,,,,,
Cupertino,California,37.3229978,-122.0321823,58302,0.021284982,0.000229815,,,,,,
Huntington Park,California,33.9816812,-118.2250725,58114,0.021284982,0.000229815,,,,,,
Petaluma,California,38.232417,-122.6366524,57941,0.021284982,0.000229815,,,,,,
San Rafael,California,37.9735346,-122.5310874,57713,0.021284982,0.000229815,,,,,,
South Whittier,California,33.9608463,-118.0417328,57156,0.021284982,0.000229815,,,,,,
La Mesa,California,32.7678288,-117.0230839,57065,0.021284982,0.000229815,,,,,,
Rocklin,California,38.7907339,-121.2357828,56974,0.021284982,0.000229815,,,,,,
Arcadia,California,34.1397292,-118.0353449,56364,0.021284982,0.000229815,,,,,,
Diamond Bar,California,34.0286226,-117.8103367,55544,0.021284982,0.000229815,,,,,,
Woodland,California,38.6785157,-121.7732971,55468,0.021284982,0.000229815,,,,,,
Fountain Valley,California,33.7091847,-117.9536697,55313,0.021284982,0.000229815,,,,,,
Porterville,California,36.06523,-119.0167679,54165,0.021284982,0.000229815,,,,,,
Paramount,California,33.8894598,-118.1597911,54098,0.021284982,0.000229815,,,,,,
Hacienda Heights,California,33.9930677,-117.9686755,54038,0.021284982,0.000229815,,,,,,
Hanford,California,36.3274502,-119.6456844,53967,0.021284982,0.000229815,,,,,,
Rosemead,California,34.0805651,-118.072846,53764,0.021284982,0.000229815,,,,,,
Santee,California,32.8383828,-116.9739167,53413,0.021284982,0.000229815,,,,,,
Highland,California,34.1283442,-117.2086513,53104,0.021284982,0.000229815,,,,,,
Delano,California,35.7688425,-119.2470536,53041,0.021284982,0.000229815,,,,,,
Colton,California,34.0739016,-117.3136547,52154,0.021284982,0.000229815,,,,,,
Novato,California,38.1074199,-122.5697032,51904,0.021284982,0.000229815,,,,,,
Lake Elsinore,California,33.6680772,-117.3272615,51821,0.021284982,0.000229815,,,,,,
Brentwood,California,37.931868,-121.6957863,51481,0.021284982,0.000229815,,,,,,
Yucaipa,California,34.033625,-117.0430865,51367,0.021284982,0.000229815,,,,,,
Cathedral City,California,33.7797426,-116.4652911,51200,0.021284982,0.000229815,,,,,,
Watsonville,California,36.910231,-121.7568946,51199,0.021284982,0.000229815,,,,,,
Placentia,California,33.8722371,-117.8703363,50533,0.021284982,0.000229815,,,,,,
Glendora,California,34.1361187,-117.865339,50073,0.021284982,0.000229815,,,,,,
Cerritos,California,33.8583484,-118.0647871,49041,0.021284982,0.000229815,,,,,,
Rowland Heights,California,33.9761238,-117.9053395,48993,0.021284982,0.000229815,,,,,,
Gilroy,California,37.0057816,-121.5682751,48821,0.021284982,0.000229815,,,,,,
West Sacramento,California,38.5804609,-121.530234,48744,0.021284982,0.000229815,,,,,,
La Mirada,California,33.9172357,-118.0120086,48527,0.021284982,0.000229815,,,,,,
Palm Desert,California,33.7222445,-116.3744556,48445,0.021284982,0.000229815,,,,,,
Rancho Santa Margarita,California,33.640855,-117.603104,47853,0.021284982,0.000229815,,,,,,
Aliso Viejo,California,33.565038,-117.727116,47823,0.021284982,0.000229815,,,,,,
Poway,California,32.9628233,-117.0358646,47811,0.021284982,0.000229815,,,,,,
Cypress,California,33.8169599,-118.0372852,47802,0.021284982,0.000229815,,,,,,
Covina,California,34.0900091,-117.8903397,47796,0.021284982,0.000229815,,,,,,
Florin,California,38.4960187,-121.4088416,47513,0.021284982,0.000229815,,,,,,
Azusa,California,34.1336186,-117.9075627,46361,0.021284982,0.000229815,,,,,,
Dublin,California,37.7021521,-121.9357918,46036,0.021284982,0.000229815,,,,,,
Antelope,California,38.7082357,-121.3299513,45770,0.021284982,0.000229815,,,,,,
Ceres,California,37.5949316,-120.9577098,45417,0.021284982,0.000229815,,,,,,
San Luis Obispo,California,35.2827524,-120.6596156,45119,0.021284982,0.000229815,,,,,,
Palm Springs,California,33.8302961,-116.5452921,44552,0.021284982,0.000229815,,,,,,
San Jacinto,California,33.7839084,-116.958635,44199,0.021284982,0.000229815,,,,,,
Lincoln,California,38.891565,-121.2930079,42819,0.021284982,0.000229815,,,,,,
Altadena,California,34.1897275,-118.1311819,42777,0.021284982,0.000229815,,,,,,
North Highlands,California,38.6857362,-121.3721745,42694,0.021284982,0.000229815,,,,,,
El Centro,California,32.792,-115.5630514,42598,0.021284982,0.000229815,,,,,,
Newark,California,37.5296593,-122.0402399,42573,0.021284982,0.000229815,,,,,,
Lompoc,California,34.6391501,-120.4579409,42434,0.021284982,0.000229815,,,,,,
El Dorado Hills,California,38.6857367,-121.082167,42108,0.021284982,0.000229815,,,,,,
Bell Gardens,California,33.9652918,-118.1514588,42072,0.021284982,0.000229815,,,,,,
Danville,California,37.8215929,-121.9999606,42039,0.021284982,0.000229815,,,,,,
Rancho Palos Verdes,California,33.7444613,-118.3870173,41643,0.021284982,0.000229815,,,,,,
San Bruno,California,37.6304904,-122.4110835,41114,0.021284982,0.000229815,,,,,,
Rohnert Park,California,38.3396367,-122.7010984,40971,0.021284982,0.000229815,,,,,,
Coachella,California,33.6803003,-116.173894,40704,0.021284982,0.000229815,,,,,,
La Puente,California,34.0200114,-117.9495083,39816,0.021284982,0.000229815,,,,,,
San Gabriel,California,34.0961111,-118.1058333,39718,0.021284982,0.000229815,,,,,,
Campbell,California,37.2871651,-121.9499568,39349,0.021284982,0.000229815,,,,,,
Brea,California,33.9166805,-117.9000604,39282,0.021284982,0.000229815,,,,,,
Culver City,California,34.0211224,-118.3964665,38883,0.021284982,0.000229815,,,,,,
Calexico,California,32.6789476,-115.4988834,38572,0.021284982,0.000229815,,,,,,
Stanton,California,33.8025155,-117.9931165,38186,0.021284982,0.000229815,,,,,,
Morgan Hill,California,37.1305012,-121.6543901,37882,0.021284982,0.000229815,,,,,,
La Quinta,California,33.6633573,-116.3100095,37467,0.021284982,0.000229815,,,,,,
Pacifica,California,37.6138253,-122.4869194,37234,0.021284982,0.000229815,,,,,,
Beaumont,California,33.9294606,-116.977248,36877,0.021284982,0.000229815,,,,,,
Montclair,California,34.0775104,-117.6897776,36664,0.021284982,0.000229815,,,,,,
Monrovia,California,34.1480621,-117.9989548,36590,0.021284982,0.000229815,,,,,,
Willowbrook,California,33.9169602,-118.2550726,35983,0.021284982,0.000229815,,,,,,
Los Banos,California,37.0582786,-120.8499151,35972,0.021284982,0.000229815,,,,,,
Martinez,California,38.0193657,-122.1341321,35824,0.021284982,0.000229815,,,,,,
Temple City,California,34.1072305,-118.0578456,35558,0.021284982,0.000229815,,,,,,
Bell,California,33.9775142,-118.1870156,35477,0.021284982,0.000229815,,,,,,
Oakley,California,37.9974219,-121.7124536,35432,0.021284982,0.000229815,,,,,,
Manhattan Beach,California,33.8847361,-118.4109089,35135,0.021284982,0.000229815,,,,,,
Hollister,California,36.8524545,-121.4016021,34928,0.021284982,0.000229815,,,,,,
Claremont,California,34.0966764,-117.7197785,34926,0.021284982,0.000229815,,,,,,
San Juan Capistrano,California,33.5016932,-117.6625509,34593,0.021284982,0.000229815,,,,,,
Moorpark,California,34.285558,-118.8820414,34421,0.021284982,0.000229815,,,,,,
West Hollywood,California,34.0900091,-118.3617443,34399,0.021284982,0.000229815,,,,,,
Rubidoux,California,33.9961256,-117.4056018,34280,0.021284982,0.000229815,,,,,,
La Presa,California,32.7081085,-116.9972487,34169,0.021284982,0.000229815,,,,,,
Beverly Hills,California,34.0736204,-118.4003563,34109,0.021284982,0.000229815,,,,,,
Orangevale,California,38.6785145,-121.2257818,33960,0.021284982,0.000229815,,,,,,
San Dimas,California,34.1066756,-117.8067257,33371,0.021284982,0.000229815,,,,,,
Dana Point,California,33.4669721,-117.6981075,33351,0.021284982,0.000229815,,,,,,
Pleasant Hill,California,37.9479786,-122.0607963,33152,0.021284982,0.000229815,,,,,,
Foothill Farms,California,38.678773,-121.351144,33121,0.021284982,0.000229815,,,,,,
Seaside,California,36.611041,-121.844605,33025,0.021284982,0.000229815,,,,,,
Lawndale,California,33.887237,-118.3525744,32769,0.021284982,0.000229815,,,,,,
Oildale,California,35.4196799,-119.0195452,32684,0.021284982,0.000229815,,,,,,
Wildomar,California,33.5989126,-117.2800372,32176,0.021284982,0.000229815,,,,,,
Menlo Park,California,37.4538274,-122.1821871,32026,0.021284982,0.000229815,,,,,,
Adelanto,California,34.5827699,-117.409215,31765,0.021284982,0.000229815,,,,,,
La Verne,California,34.1008426,-117.7678355,31063,0.021284982,0.000229815,,,,,,
Fair Oaks,California,38.6446264,-121.2721718,30912,0.021284982,0.000229815,,,,,,
Foster City,California,37.5585465,-122.2710788,30567,0.021284982,0.000229815,,,,,,
Fallbrook,California,33.3764196,-117.2511466,30534,0.021284982,0.000229815,,,,,,
Laguna Hills,California,33.612523,-117.71283,30344,0.021284982,0.000229815,,,,,,
Saratoga,California,37.2638324,-122.0230146,29926,0.021284982,0.000229815,,,,,,
Goleta,California,34.4358295,-119.8276389,29888,0.021284982,0.000229815,,,,,,
El Paso de Robles,California,35.6394065,-120.655849,29793,0.021284982,0.000229815,,,,,,
Banning,California,33.9255713,-116.8764103,29603,0.021284982,0.000229815,,,,,,
Los Gatos,California,37.226611,-121.9746797,29413,0.021284982,0.000229815,,,,,,
Santa Paula,California,34.3541659,-119.0592705,29321,0.021284982,0.000229815,,,,,,
Walnut,California,34.0202894,-117.8653386,29172,0.021284982,0.000229815,,,,,,
San Pablo,California,37.9621457,-122.3455263,29139,0.021284982,0.000229815,,,,,,
Los Altos,California,37.3852183,-122.1141298,28976,0.021284982,0.000229815,,,,,,
Orcutt,California,34.8652574,-120.4359966,28905,0.021284982,0.000229815,,,,,,
Burlingame,California,37.5841026,-122.3660825,28806,0.021284982,0.000229815,,,,,,
San Carlos,California,37.5071591,-122.2605222,28406,0.021284982,0.000229815,,,,,,
Atascadero,California,35.4894169,-120.6707255,28310,0.021284982,0.000229815,,,,,,
Spring Valley,California,32.744774,-116.998916,28205,0.021284982,0.000229815,,,,,,
Atwater,California,37.3477174,-120.609084,28168,0.021284982,0.000229815,,,,,,
East Palo Alto,California,37.4688273,-122.1410751,28155,0.021284982,0.000229815,,,,,,
Suisun City,California,38.2471183,-122.0085249,28111,0.021284982,0.000229815,,,,,,
Monterey,California,36.6002378,-121.8946761,27810,0.021284982,0.000229815,,,,,,
Ridgecrest,California,35.6224561,-117.6708966,27616,0.021284982,0.000229815,,,,,,
Maywood,California,33.9866807,-118.185349,27395,0.021284982,0.000229815,,,,,,
Eureka,California,40.8020712,-124.1636729,27191,0.021284982,0.000229815,,,,,,
Norco,California,33.9311257,-117.548661,27063,0.021284982,0.000229815,,,,,,
Benicia,California,38.049365,-122.1585777,26997,0.021284982,0.000229815,,,,,,
Windsor,California,38.5471327,-122.8163802,26801,0.021284982,0.000229815,,,,,,
Imperial Beach,California,32.5839444,-117.1130849,26324,0.021284982,0.000229815,,,,,,
Paradise,California,39.7596061,-121.6219177,26218,0.021284982,0.000229815,,,,,,
Desert Hot Springs,California,33.961124,-116.5016784,25938,0.021284982,0.000229815,,,,,,
Belmont,California,37.5202145,-122.2758008,25835,0.021284982,0.000229815,,,,,,
Soledad,California,36.424687,-121.3263187,25738,0.021284982,0.000229815,,,,,,
South Pasadena,California,34.1161196,-118.1503488,25619,0.021284982,0.000229815,,,,,,
Wasco,California,35.5941238,-119.3409457,25545,0.021284982,0.000229815,,,,,,
West Whittier-Los Nietos,California,33.9760015,-118.068925,25540,0.021284982,0.000229815,,,,,,
Lemon Grove,California,32.7425516,-117.0314172,25320,0.021284982,0.000229815,,,,,,
Twentynine Palms,California,34.1355582,-116.0541689,25048,0.021284982,0.000229815,,,,,,
Brawley,California,32.9786566,-115.530267,24953,0.021284982,0.000229815,,,,,,
North Tustin,California,33.764462,-117.7939431,24917,0.021284982,0.000229815,,,,,,
Vineyard,California,38.464488,-121.346917,24836,0.021284982,0.000229815,,,,,,
Corcoran,California,36.098007,-119.5604015,24813,0.021284982,0.000229815,,,,,,
Lemoore,California,36.3007835,-119.7829107,24531,0.021284982,0.000229815,,,,,,
Sanger,California,36.708006,-119.5559652,24270,0.021284982,0.000229815,,,,,,
Reedley,California,36.5963395,-119.4504029,24194,0.021284982,0.000229815,,,,,,
Seal Beach,California,33.7414065,-118.1047866,24168,0.021284982,0.000229815,,,,,,
Hercules,California,38.0171441,-122.2885808,24060,0.021284982,0.000229815,,,,,,
Lafayette,California,37.8857582,-122.1180201,23893,0.021284982,0.000229815,,,,,,
Bloomington,California,34.07029,-117.3958797,23851,0.021284982,0.000229815,,,,,,
Cudahy,California,33.9605701,-118.1853486,23805,0.021284982,0.000229815,,,,,,
Galt,California,38.2546373,-121.2999485,23647,0.021284982,0.000229815,,,,,,
San Fernando,California,34.2819461,-118.4389719,23645,0.021284982,0.000229815,,,,,,
El Cerrito,California,37.9157581,-122.3116367,23549,0.021284982,0.000229815,,,,,,
San Lorenzo,California,37.6810422,-122.1244088,23452,0.021284982,0.000229815,,,,,,
Loma Linda,California,34.0483474,-117.2611527,23261,0.021284982,0.000229815,,,,,,
Selma,California,36.5707838,-119.6120765,23219,0.021284982,0.000229815,,,,,,
Isla Vista,California,34.4133292,-119.8609718,23096,0.021284982,0.000229815,,,,,,
Calabasas,California,34.1577833,-118.6384203,23058,0.021284982,0.000229815,,,,,,
Valinda,California,34.0452883,-117.9436749,22822,0.021284982,0.000229815,,,,,,
Lennox,California,33.9380695,-118.3525752,22753,0.021284982,0.000229815,,,,,,
Laguna Beach,California,33.5422475,-117.7831104,22723,0.021284982,0.000229815,,,,,,
Rosemont,California,38.5518508,-121.3646739,22681,0.021284982,0.000229815,,,,,,
Riverbank,California,37.7360396,-120.9354895,22678,0.021284982,0.000229815,,,,,,
Barstow,California,34.8985937,-117.022818,22639,0.021284982,0.000229815,,,,,,
Mira Loma,California,33.9925135,-117.5164389,21930,0.021284982,0.000229815,,,,,,
Ashland,California,37.6946528,-122.1138531,21925,0.021284982,0.000229815,,,,,,
Port Hueneme,California,34.1477829,-119.1951074,21723,0.021284982,0.000229815,,,,,,
Millbrae,California,37.5985468,-122.3871942,21532,0.021284982,0.000229815,,,,,,
Dinuba,California,36.5432837,-119.3870656,21453,0.021284982,0.000229815,,,,,,
South Lake Tahoe,California,38.9332411,-119.9843482,21403,0.021284982,0.000229815,,,,,,
Duarte,California,34.1394513,-117.9772873,21321,0.021284982,0.000229815,,,,,,
Rancho San Diego,California,32.7472748,-116.9353032,21208,0.021284982,0.000229815,,,,,,
Blythe,California,33.6103022,-114.5963456,20817,0.021284982,0.000229815,,,,,,
Yucca Valley,California,34.1141743,-116.432235,20700,0.021284982,0.000229815,,,,,,
Oakdale,California,37.7665947,-120.8471545,20675,0.021284982,0.000229815,,,,,,
Lakeside,California,32.8572718,-116.9222488,20648,0.021284982,0.000229815,,,,,,
Winter Gardens,California,32.8311613,-116.9333599,20631,0.021284982,0.000229815,,,,,,
South San Jose Hills,California,34.0127895,-117.9047845,20551,0.021284982,0.000229815,,,,,,
